,state,district,active,confirmed,recovered,deceased,date
16816,Rajasthan,Bhilwara,3,35,30,2,2020-04-28
16817,Rajasthan,Bhilwara,5,37,30,2,2020-04-29
16818,Rajasthan,Bhilwara,5,37,30,2,2020-04-30
16819,Rajasthan,Bhilwara,5,37,30,2,2020-05-01
16820,Rajasthan,Bhilwara,5,37,30,2,2020-05-02
16821,Rajasthan,Bhilwara,5,37,30,2,2020-05-03
16822,Rajasthan,Bhilwara,5,37,30,2,2020-05-04
16823,Rajasthan,Bhilwara,2,39,35,2,2020-05-05
16824,Rajasthan,Bhilwara,2,39,35,2,2020-05-06
16825,Rajasthan,Bhilwara,2,39,35,2,2020-05-07
16826,Rajasthan,Bhilwara,6,43,35,2,2020-05-08
16827,Rajasthan,Bhilwara,6,43,35,2,2020-05-09
16828,Rajasthan,Bhilwara,6,43,35,2,2020-05-10
16829,Rajasthan,Bhilwara,6,43,35,2,2020-05-11
16830,Rajasthan,Bhilwara,3,43,38,2,2020-05-12
16831,Rajasthan,Bhilwara,3,43,38,2,2020-05-13
16832,Rajasthan,Bhilwara,3,43,38,2,2020-05-14
16833,Rajasthan,Bhilwara,3,43,38,2,2020-05-15
16834,Rajasthan,Bhilwara,10,50,38,2,2020-05-16
16835,Rajasthan,Bhilwara,15,55,38,2,2020-05-17
16836,Rajasthan,Bhilwara,40,80,38,2,2020-05-18
16837,Rajasthan,Bhilwara,42,82,38,2,2020-05-19
16838,Rajasthan,Bhilwara,37,82,43,2,2020-05-20
16839,Rajasthan,Bhilwara,47,92,43,2,2020-05-21
16840,Rajasthan,Bhilwara,54,99,43,2,2020-05-22
16841,Rajasthan,Bhilwara,59,111,50,2,2020-05-23
16842,Rajasthan,Bhilwara,65,117,50,2,2020-05-24
16843,Rajasthan,Bhilwara,61,118,55,2,2020-05-25
16844,Rajasthan,Bhilwara,69,127,56,2,2020-05-26
16845,Rajasthan,Bhilwara,59,134,73,2,2020-05-27
16846,Rajasthan,Bhilwara,60,135,73,2,2020-05-28
16847,Rajasthan,Bhilwara,58,136,76,2,2020-05-29
16848,Rajasthan,Bhilwara,45,140,93,2,2020-05-30
16849,Rajasthan,Bhilwara,45,140,93,2,2020-05-31
16850,Rajasthan,Bikaner,5,37,31,1,2020-04-21
16851,Rajasthan,Bikaner,5,37,31,1,2020-04-22
16852,Rajasthan,Bikaner,5,37,31,1,2020-04-23
16853,Rajasthan,Bikaner,4,37,32,1,2020-04-24
16854,Rajasthan,Bikaner,4,37,32,1,2020-04-25
16855,Rajasthan,Bikaner,4,37,32,1,2020-04-26
16856,Rajasthan,Bikaner,0,37,36,1,2020-04-27
16857,Rajasthan,Bikaner,0,37,36,1,2020-04-28
16858,Rajasthan,Bikaner,0,37,36,1,2020-04-29
16859,Rajasthan,Bikaner,0,37,36,1,2020-04-30
16860,Rajasthan,Bikaner,0,37,36,1,2020-05-01
16861,Rajasthan,Bikaner,0,37,36,1,2020-05-02
16862,Rajasthan,Bikaner,0,37,36,1,2020-05-03
16863,Rajasthan,Bikaner,1,38,36,1,2020-05-04
16864,Rajasthan,Bikaner,1,38,36,1,2020-05-05
16865,Rajasthan,Bikaner,1,38,36,1,2020-05-06
16866,Rajasthan,Bikaner,1,38,36,1,2020-05-07
16867,Rajasthan,Bikaner,1,38,36,1,2020-05-08
16868,Rajasthan,Bikaner,1,38,36,1,2020-05-09
16869,Rajasthan,Bikaner,2,39,36,1,2020-05-10
16870,Rajasthan,Bikaner,2,39,36,1,2020-05-11
16871,Rajasthan,Bikaner,1,40,37,2,2020-05-12
16872,Rajasthan,Bikaner,1,40,37,2,2020-05-13
16873,Rajasthan,Bikaner,1,40,37,2,2020-05-14
16874,Rajasthan,Bikaner,2,41,37,2,2020-05-15
16875,Rajasthan,Bikaner,3,42,37,2,2020-05-16
16876,Rajasthan,Bikaner,7,47,37,3,2020-05-17
16877,Rajasthan,Bikaner,13,53,37,3,2020-05-18
16878,Rajasthan,Bikaner,25,65,37,3,2020-05-19
16879,Rajasthan,Bikaner,25,65,37,3,2020-05-20
16880,Rajasthan,Bikaner,31,71,37,3,2020-05-21
16881,Rajasthan,Bikaner,32,72,37,3,2020-05-22
16882,Rajasthan,Bikaner,35,75,37,3,2020-05-23
16883,Rajasthan,Bikaner,38,78,37,3,2020-05-24
16884,Rajasthan,Bikaner,35,78,40,3,2020-05-25
16885,Rajasthan,Bikaner,32,85,50,3,2020-05-26
16886,Rajasthan,Bikaner,41,94,50,3,2020-05-27
16887,Rajasthan,Bikaner,48,101,50,3,2020-05-28
16888,Rajasthan,Bikaner,50,103,50,3,2020-05-29
16889,Rajasthan,Bikaner,44,104,57,3,2020-05-30
16890,Rajasthan,Bikaner,44,104,57,3,2020-05-31
16891,Rajasthan,Churu,3,14,11,0,2020-04-21
16892,Rajasthan,Churu,3,14,11,0,2020-04-22
16893,Rajasthan,Churu,3,14,11,0,2020-04-23
16894,Rajasthan,Churu,3,14,11,0,2020-04-24
16895,Rajasthan,Churu,3,14,11,0,2020-04-25
16896,Rajasthan,Churu,3,14,11,0,2020-04-26
16897,Rajasthan,Churu,1,14,13,0,2020-04-27
16898,Rajasthan,Churu,1,14,13,0,2020-04-28
16899,Rajasthan,Churu,0,14,14,0,2020-04-29
16900,Rajasthan,Churu,0,14,14,0,2020-04-30
16901,Rajasthan,Churu,0,14,14,0,2020-05-01
16902,Rajasthan,Churu,0,14,14,0,2020-05-02
16903,Rajasthan,Churu,0,14,14,0,2020-05-03
16904,Rajasthan,Churu,0,14,14,0,2020-05-04
16905,Rajasthan,Churu,0,14,14,0,2020-05-05
16906,Rajasthan,Churu,0,14,14,0,2020-05-06
16907,Rajasthan,Churu,0,14,14,0,2020-05-07
16908,Rajasthan,Churu,0,14,14,0,2020-05-08
16909,Rajasthan,Churu,2,17,14,1,2020-05-09
16910,Rajasthan,Churu,2,17,14,1,2020-05-10
16911,Rajasthan,Churu,3,18,14,1,2020-05-11
16912,Rajasthan,Churu,9,24,14,1,2020-05-12
16913,Rajasthan,Churu,12,27,14,1,2020-05-13
16914,Rajasthan,Churu,16,31,14,1,2020-05-14
16915,Rajasthan,Churu,18,33,14,1,2020-05-15
16916,Rajasthan,Churu,18,33,14,1,2020-05-16
16917,Rajasthan,Churu,31,46,14,1,2020-05-17
16918,Rajasthan,Churu,31,46,14,1,2020-05-18
16919,Rajasthan,Churu,34,49,14,1,2020-05-19
16920,Rajasthan,Churu,37,52,14,1,2020-05-20
16921,Rajasthan,Churu,45,60,14,1,2020-05-21
16922,Rajasthan,Churu,33,60,26,1,2020-05-22
16923,Rajasthan,Churu,41,68,26,1,2020-05-23
16924,Rajasthan,Churu,41,68,26,1,2020-05-24
16925,Rajasthan,Churu,58,85,26,1,2020-05-25
16926,Rajasthan,Churu,34,85,50,1,2020-05-26
16927,Rajasthan,Churu,34,85,50,1,2020-05-27
16928,Rajasthan,Churu,36,90,53,1,2020-05-28
16929,Rajasthan,Churu,42,96,53,1,2020-05-29
16930,Rajasthan,Churu,50,104,53,1,2020-05-30
16931,Rajasthan,Churu,50,104,53,1,2020-05-31
16932,Rajasthan,Dausa,20,20,0,0,2020-04-21
16933,Rajasthan,Dausa,21,21,0,0,2020-04-22
16934,Rajasthan,Dausa,21,21,0,0,2020-04-23
16935,Rajasthan,Dausa,15,21,6,0,2020-04-24
16936,Rajasthan,Dausa,15,21,6,0,2020-04-25
16937,Rajasthan,Dausa,14,21,7,0,2020-04-26
16938,Rajasthan,Dausa,14,21,7,0,2020-04-27
16939,Rajasthan,Dausa,14,21,7,0,2020-04-28
16940,Rajasthan,Dausa,13,21,8,0,2020-04-29
16941,Rajasthan,Dausa,13,21,8,0,2020-04-30
16942,Rajasthan,Dausa,13,21,8,0,2020-05-01
16943,Rajasthan,Dausa,13,21,8,0,2020-05-02
16944,Rajasthan,Dausa,3,21,18,0,2020-05-03
16945,Rajasthan,Dausa,3,21,18,0,2020-05-04
16946,Rajasthan,Dausa,3,21,18,0,2020-05-05
16947,Rajasthan,Dausa,3,21,18,0,2020-05-06
16948,Rajasthan,Dausa,3,21,18,0,2020-05-07
16949,Rajasthan,Dausa,0,21,21,0,2020-05-08
16950,Rajasthan,Dausa,1,22,21,0,2020-05-09
16951,Rajasthan,Dausa,1,22,21,0,2020-05-10
16952,Rajasthan,Dausa,3,24,21,0,2020-05-11
16953,Rajasthan,Dausa,6,27,21,0,2020-05-12
16954,Rajasthan,Dausa,7,28,21,0,2020-05-13
16955,Rajasthan,Dausa,7,28,21,0,2020-05-14
16956,Rajasthan,Dausa,11,32,21,0,2020-05-15
16957,Rajasthan,Dausa,11,32,21,0,2020-05-16
16958,Rajasthan,Dausa,12,33,21,0,2020-05-17
16959,Rajasthan,Dausa,15,38,23,0,2020-05-18
16960,Rajasthan,Dausa,14,39,25,0,2020-05-19
16961,Rajasthan,Dausa,14,39,25,0,2020-05-20
16962,Rajasthan,Dausa,14,39,25,0,2020-05-21
16963,Rajasthan,Dausa,15,41,26,0,2020-05-22
16964,Rajasthan,Dausa,15,41,26,0,2020-05-23
16965,Rajasthan,Dausa,17,43,26,0,2020-05-24
16966,Rajasthan,Dausa,14,44,30,0,2020-05-25
16967,Rajasthan,Dausa,15,45,30,0,2020-05-26
16968,Rajasthan,Dausa,11,46,35,0,2020-05-27
16969,Rajasthan,Dausa,14,50,35,1,2020-05-28
16970,Rajasthan,Dausa,11,50,38,1,2020-05-29
16971,Rajasthan,Dausa,11,50,38,1,2020-05-30
16972,Rajasthan,Dausa,11,50,38,1,2020-05-31
16973,Rajasthan,Dhaulpur,0,1,1,0,2020-04-21
16974,Rajasthan,Dhaulpur,0,1,1,0,2020-04-22
16975,Rajasthan,Dhaulpur,0,1,1,0,2020-04-23
16976,Rajasthan,Dhaulpur,0,1,1,0,2020-04-24
16977,Rajasthan,Dhaulpur,2,3,1,0,2020-04-25
16978,Rajasthan,Dhaulpur,4,5,1,0,2020-04-26
16979,Rajasthan,Dhaulpur,4,5,1,0,2020-04-27
16980,Rajasthan,Dhaulpur,8,9,1,0,2020-04-28
16981,Rajasthan,Dhaulpur,10,11,1,0,2020-04-29
16982,Rajasthan,Dhaulpur,11,12,1,0,2020-04-30
16983,Rajasthan,Dhaulpur,11,12,1,0,2020-05-01
16984,Rajasthan,Dungarpur,0,5,5,0,2020-04-21
16985,Rajasthan,Dungarpur,0,5,5,0,2020-04-22
16986,Rajasthan,Dungarpur,0,5,5,0,2020-04-23
16987,Rajasthan,Dungarpur,0,5,5,0,2020-04-24
16988,Rajasthan,Dungarpur,1,6,5,0,2020-04-25
16989,Rajasthan,Dungarpur,1,6,5,0,2020-04-26
16990,Rajasthan,Dungarpur,1,6,5,0,2020-04-27
16991,Rajasthan,Dungarpur,1,6,5,0,2020-04-28
16992,Rajasthan,Dungarpur,1,6,5,0,2020-04-29
16993,Rajasthan,Dungarpur,1,6,5,0,2020-04-30
16994,Rajasthan,Dungarpur,1,6,5,0,2020-05-01
16995,Rajasthan,Dungarpur,1,6,5,0,2020-05-02
16996,Rajasthan,Dungarpur,2,7,5,0,2020-05-03
16997,Rajasthan,Dungarpur,2,7,5,0,2020-05-04
16998,Rajasthan,Dungarpur,2,7,5,0,2020-05-05
16999,Rajasthan,Dungarpur,4,9,5,0,2020-05-06
17000,Rajasthan,Dungarpur,4,9,5,0,2020-05-07
17001,Rajasthan,Dungarpur,4,9,5,0,2020-05-08
17002,Rajasthan,Dungarpur,4,9,5,0,2020-05-09
17003,Rajasthan,Dungarpur,5,10,5,0,2020-05-10
17004,Rajasthan,Dungarpur,6,11,5,0,2020-05-11
17005,Rajasthan,Dungarpur,6,11,5,0,2020-05-12
17006,Rajasthan,Dungarpur,8,13,5,0,2020-05-13
17007,Rajasthan,Dungarpur,9,14,5,0,2020-05-14
17008,Rajasthan,Dungarpur,10,15,5,0,2020-05-15
17009,Rajasthan,Dungarpur,37,42,5,0,2020-05-16
17010,Rajasthan,Dungarpur,55,60,5,0,2020-05-17
17011,Rajasthan,Dungarpur,119,124,5,0,2020-05-18
17012,Rajasthan,Dungarpur,203,211,8,0,2020-05-19
17013,Rajasthan,Dungarpur,225,233,8,0,2020-05-20
17014,Rajasthan,Dungarpur,267,275,8,0,2020-05-21
17015,Rajasthan,Dungarpur,294,302,8,0,2020-05-22
17016,Rajasthan,Dungarpur,306,314,8,0,2020-05-23
17017,Rajasthan,Dungarpur,310,318,8,0,2020-05-24
17018,Rajasthan,Dungarpur,311,319,8,0,2020-05-25
17019,Rajasthan,Dungarpur,322,331,9,0,2020-05-26
17020,Rajasthan,Dungarpur,323,332,9,0,2020-05-27
17021,Rajasthan,Dungarpur,324,333,9,0,2020-05-28
17022,Rajasthan,Dungarpur,326,339,13,0,2020-05-29
17023,Rajasthan,Dungarpur,165,356,191,0,2020-05-30
17024,Rajasthan,Dungarpur,165,356,191,0,2020-05-31
17025,Rajasthan,Hanumangarh,8,8,0,0,2020-04-21
17026,Rajasthan,Hanumangarh,8,8,0,0,2020-04-22
17027,Rajasthan,Hanumangarh,10,10,0,0,2020-04-23
17028,Rajasthan,Hanumangarh,8,10,2,0,2020-04-24
17029,Rajasthan,Hanumangarh,8,10,2,0,2020-04-25
17030,Rajasthan,Hanumangarh,9,11,2,0,2020-04-26
17031,Rajasthan,Hanumangarh,9,11,2,0,2020-04-27
17032,Rajasthan,Hanumangarh,9,11,2,0,2020-04-28
17033,Rajasthan,Hanumangarh,6,11,5,0,2020-04-29
17034,Rajasthan,Hanumangarh,1,11,10,0,2020-04-30
17035,Rajasthan,Hanumangarh,1,11,10,0,2020-05-01
17036,Rajasthan,Hanumangarh,1,11,10,0,2020-05-02
17037,Rajasthan,Hanumangarh,1,11,10,0,2020-05-03
17038,Rajasthan,Hanumangarh,1,11,10,0,2020-05-04
17039,Rajasthan,Hanumangarh,1,11,10,0,2020-05-05
17040,Rajasthan,Hanumangarh,0,11,11,0,2020-05-06
17041,Rajasthan,Hanumangarh,0,11,11,0,2020-05-07
17042,Rajasthan,Hanumangarh,0,11,11,0,2020-05-08
17043,Rajasthan,Hanumangarh,0,11,11,0,2020-05-09
17044,Rajasthan,Hanumangarh,0,11,11,0,2020-05-10
17045,Rajasthan,Hanumangarh,0,11,11,0,2020-05-11
17046,Rajasthan,Hanumangarh,1,12,11,0,2020-05-12
17047,Rajasthan,Hanumangarh,1,12,11,0,2020-05-13
17048,Rajasthan,Hanumangarh,1,12,11,0,2020-05-14
17049,Rajasthan,Hanumangarh,3,14,11,0,2020-05-15
17050,Rajasthan,Hanumangarh,3,14,11,0,2020-05-16
17051,Rajasthan,Hanumangarh,3,14,11,0,2020-05-17
17052,Rajasthan,Hanumangarh,2,14,12,0,2020-05-18
17053,Rajasthan,Hanumangarh,2,14,12,0,2020-05-19
17054,Rajasthan,Hanumangarh,1,14,13,0,2020-05-20
17055,Rajasthan,Hanumangarh,1,14,13,0,2020-05-21
17056,Rajasthan,Hanumangarh,0,14,14,0,2020-05-22
17057,Rajasthan,Hanumangarh,0,14,14,0,2020-05-23
17058,Rajasthan,Hanumangarh,0,14,14,0,2020-05-24
17059,Rajasthan,Hanumangarh,0,14,14,0,2020-05-25
17060,Rajasthan,Hanumangarh,0,14,14,0,2020-05-26
17061,Rajasthan,Hanumangarh,7,21,14,0,2020-05-27
17062,Rajasthan,Hanumangarh,10,24,14,0,2020-05-28
17063,Rajasthan,Hanumangarh,15,29,14,0,2020-05-29
17064,Rajasthan,Hanumangarh,16,30,14,0,2020-05-30
17065,Rajasthan,Hanumangarh,16,30,14,0,2020-05-31
17066,Rajasthan,Jaipur,613,657,30,14,2020-04-21
17067,Rajasthan,Jaipur,659,725,52,14,2020-04-22
17068,Rajasthan,Jaipur,674,740,52,14,2020-04-23
17069,Rajasthan,Jaipur,629,776,132,15,2020-04-24
17070,Rajasthan,Jaipur,640,792,133,19,2020-04-25
17071,Rajasthan,Jaipur,565,808,222,21,2020-04-26
17072,Rajasthan,Jaipur,562,833,244,27,2020-04-27
17073,Rajasthan,Jaipur,588,859,244,27,2020-04-28
17074,Rajasthan,Jaipur,568,881,283,30,2020-04-29
17075,Rajasthan,Jaipur,554,907,321,32,2020-04-30
17076,Rajasthan,Jaipur,544,928,350,34,2020-05-01
17077,Rajasthan,Jaipur,561,961,362,38,2020-05-02
17078,Rajasthan,Jaipur,553,993,400,40,2020-05-03
17079,Rajasthan,Jaipur,532,1022,446,44,2020-05-04
17080,Rajasthan,Jaipur,551,1047,446,50,2020-05-05
17081,Rajasthan,Jaipur,435,1090,604,51,2020-05-06
17082,Rajasthan,Jaipur,381,1111,677,53,2020-05-07
17083,Rajasthan,Jaipur,371,1145,720,54,2020-05-08
17084,Rajasthan,Jaipur,368,1196,772,56,2020-05-09
17085,Rajasthan,Jaipur,390,1219,772,57,2020-05-10
17086,Rajasthan,Jaipur,395,1247,793,59,2020-05-11
17087,Rajasthan,Jaipur,395,1281,826,60,2020-05-12
17088,Rajasthan,Jaipur,450,1342,830,62,2020-05-13
17089,Rajasthan,Jaipur,449,1362,850,63,2020-05-14
17090,Rajasthan,Jaipur,442,1385,880,63,2020-05-15
17091,Rajasthan,Jaipur,551,1516,901,64,2020-05-16
17092,Rajasthan,Jaipur,594,1576,916,66,2020-05-17
17093,Rajasthan,Jaipur,572,1623,983,68,2020-05-18
17094,Rajasthan,Jaipur,587,1640,983,70,2020-05-19
17095,Rajasthan,Jaipur,558,1665,1034,73,2020-05-20
17096,Rajasthan,Jaipur,549,1686,1062,75,2020-05-21
17097,Rajasthan,Jaipur,534,1715,1106,75,2020-05-22
17098,Rajasthan,Jaipur,486,1737,1174,77,2020-05-23
17099,Rajasthan,Jaipur,552,1815,1185,78,2020-05-24
17100,Rajasthan,Jaipur,528,1828,1221,79,2020-05-25
17101,Rajasthan,Jaipur,516,1860,1263,81,2020-05-26
17102,Rajasthan,Jaipur,442,1902,1377,83,2020-05-27
17103,Rajasthan,Jaipur,374,1909,1450,85,2020-05-28
17104,Rajasthan,Jaipur,330,1932,1514,88,2020-05-29
17105,Rajasthan,Jaipur,288,1961,1583,90,2020-05-30
17106,Rajasthan,Jaipur,308,1982,1583,91,2020-05-31
17107,Rajasthan,Jaisalmer,28,34,6,0,2020-04-21
17108,Rajasthan,Jaisalmer,11,34,23,0,2020-04-22
17109,Rajasthan,Jaisalmer,11,34,23,0,2020-04-23
17110,Rajasthan,Jaisalmer,11,34,23,0,2020-04-24
17111,Rajasthan,Jaisalmer,8,34,26,0,2020-04-25
17112,Rajasthan,Jaisalmer,8,34,26,0,2020-04-26
17113,Rajasthan,Jaisalmer,5,35,30,0,2020-04-27
17114,Rajasthan,Jaisalmer,5,35,30,0,2020-04-28
17115,Rajasthan,Jaisalmer,5,35,30,0,2020-04-29
17116,Rajasthan,Jaisalmer,5,35,30,0,2020-04-30
17117,Rajasthan,Jaisalmer,5,35,30,0,2020-05-01
17118,Rajasthan,Jaisalmer,5,35,30,0,2020-05-02
17119,Rajasthan,Jaisalmer,5,35,30,0,2020-05-03
17120,Rajasthan,Jaisalmer,4,35,31,0,2020-05-04
17121,Rajasthan,Jaisalmer,4,35,31,0,2020-05-05
17122,Rajasthan,Jaisalmer,4,35,31,0,2020-05-06
17123,Rajasthan,Jaisalmer,4,35,31,0,2020-05-07
17124,Rajasthan,Jaisalmer,4,35,31,0,2020-05-08
17125,Rajasthan,Jaisalmer,4,35,31,0,2020-05-09
17126,Rajasthan,Jaisalmer,1,35,34,0,2020-05-10
17127,Rajasthan,Jaisalmer,3,37,34,0,2020-05-11
17128,Rajasthan,Jaisalmer,6,40,34,0,2020-05-12
17129,Rajasthan,Jaisalmer,7,41,34,0,2020-05-13
17130,Rajasthan,Jaisalmer,7,41,34,0,2020-05-14
17131,Rajasthan,Jaisalmer,13,47,34,0,2020-05-15
17132,Rajasthan,Jaisalmer,13,47,34,0,2020-05-16
17133,Rajasthan,Jaisalmer,12,47,35,0,2020-05-17
17134,Rajasthan,Jaisalmer,24,59,35,0,2020-05-18
17135,Rajasthan,Jaisalmer,24,59,35,0,2020-05-19
17136,Rajasthan,Jaisalmer,24,59,35,0,2020-05-20
17137,Rajasthan,Jaisalmer,26,61,35,0,2020-05-21
17138,Rajasthan,Jaisalmer,29,64,35,0,2020-05-22
17139,Rajasthan,Jaisalmer,28,64,36,0,2020-05-23
17140,Rajasthan,Jaisalmer,32,68,36,0,2020-05-24
17141,Rajasthan,Jaisalmer,28,68,40,0,2020-05-25
17142,Rajasthan,Jaisalmer,24,68,44,0,2020-05-26
17143,Rajasthan,Jaisalmer,24,68,44,0,2020-05-27
17144,Rajasthan,Jaisalmer,24,68,44,0,2020-05-28
17145,Rajasthan,Jaisalmer,19,72,53,0,2020-05-29
17146,Rajasthan,Jaisalmer,21,74,53,0,2020-05-30
17147,Rajasthan,Jaisalmer,21,74,53,0,2020-05-31
17148,Rajasthan,Jhalawar,9,20,11,0,2020-04-21
17149,Rajasthan,Jhalawar,8,20,12,0,2020-04-22
17150,Rajasthan,Jhalawar,8,20,12,0,2020-04-23
17151,Rajasthan,Jhalawar,10,24,14,0,2020-04-24
17152,Rajasthan,Jhalawar,13,29,16,0,2020-04-25
17153,Rajasthan,Jhalawar,14,30,16,0,2020-04-26
17154,Rajasthan,Jhalawar,24,40,16,0,2020-04-27
17155,Rajasthan,Jhalawar,24,40,16,0,2020-04-28
17156,Rajasthan,Jhalawar,20,40,20,0,2020-04-29
17157,Rajasthan,Jhalawar,20,40,20,0,2020-04-30
17158,Rajasthan,Jhalawar,12,40,28,0,2020-05-01
17159,Rajasthan,Jhalawar,12,40,28,0,2020-05-02
17160,Rajasthan,Jhalawar,12,40,28,0,2020-05-03
17161,Rajasthan,Jhalawar,13,41,28,0,2020-05-04
17162,Rajasthan,Jhalawar,4,42,38,0,2020-05-05
17163,Rajasthan,Jhalawar,6,45,39,0,2020-05-06
17164,Rajasthan,Jhalawar,6,45,39,0,2020-05-07
17165,Rajasthan,Jhalawar,8,47,39,0,2020-05-08
17166,Rajasthan,Jhalawar,6,47,41,0,2020-05-09
17167,Rajasthan,Jhalawar,6,47,41,0,2020-05-10
17168,Rajasthan,Jhalawar,6,47,41,0,2020-05-11
